uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
a2ac079e-7d01-442f-bc4f-4ca0a17b6d5f	train	past	elementary school	u7	9	group 3	post test	5	10	0	 	Assigning different neurons to different words	How are the words represented in an ANN? <please input your answer>	How Should the Words be Represented in an ANN? Question: Why not type the words into a computer as a string of the alphabet for input? Assigning different neurons to different words. Then, add more information relating to each word: Represent a word with a group of words the original word is often used with. E.g. 'Cats' with 'meow' 'walk'. A picture of word cloud. A picture of a word connected to other words that it is related to.
a73d1253-287a-44c6-956a-50fae1f698bb	train	future	elementary school	u7	9	group 3	post test	8	15	0	 	Unfolding	What should we do when we want to train an RNN? <please input your answer>	Training an RNN. Training an RNN by using backpropagation is more complicated than training an ANN with no loops. Unfolding: The loops are removed by duplicating parts of the neural network whenever they represent different parts of the sentence. After unfolding, we can train the RNN the way we train ANNs without loops. A picture illustrating the concept of unfolding.
1a6a2375-c5a5-4f60-9535-cdcdd8da9ac8	train	past	elementary school	u7	9	group 3	post test	1	4	1	Speech recognition	Speech recognition	What is the first main component of a virtual assistant? <please input your answer>	How Do Voice-Controlled Personal Assistants Work? AI is behind those responses, tackling the very difficult tasks of understanding your speech, judging how to respond, and acting or answering using a natural-sounding voice. Voice recognition. Linguistic analysis. Conversational control. Database. Web content retrieval. A picture of a personal assistant.
2d2a89ab-3b55-47eb-a350-22414caeeb2b	test	past	elementary school	u8	9	group 3	post test	4	6	1	No	No	Is the accuracy of 95% enough for voice recognition? <please input your answer>	Recognition Accuracy. We first need a system to recognize speech when creating a voice-controlled personal assistant. The accuracy of speech recognition is very demanding. 95% is not good. 99% is good. A picture of The Telephone Game to show the importance of speech recongition accuracy.
30be890f-0da0-4c4c-91c3-3c77c5100757	train	past	elementary school	u8	9	group 3	post test	3	4	1	It needs understand what the person is saying first before replying or even talking.	Linguistic analysis / Database / Web content retrieval	Please cite a component of voice-controlled assistant that it needs for normal work. <please input your answer>	How Do Voice-Controlled Personal Assistants Work? AI is behind those responses, tackling the very difficult tasks of understanding your speech, judging how to respond, and acting or answering using a natural-sounding voice. Voice recognition. Linguistic analysis. Conversational control. Database. Web content retrieval. A picture of a personal assistant.
d4a47682-cd51-4ca4-babc-0a26092475a9	train	past	elementary school	u8	9	group 3	post test	2	20	1	Speech generation	Speech generation	What is the last main component of a virtual assistant? <please input your answer>	Voice Synthesis. Voice Synthesis is the final stage of a voice-controlled personal assistant. Speech synthesis is accomplished using an RNN that converts a series of linguistic sounds into a series of spectrum. A picture of chat history of a human with a bot.
50bf8316-b68a-4add-9944-c089b01747b6	train	future	elementary school	u8	9	group 3	post test	7	14	0	a hidden layer	A loop	What does an RNN have that a simple three-layer neural network doesn’t have? <please input your answer>	Recurrent Neural Network. The network is called a Recurrent Neural Network (RNN) because it has a loop in the connection to feed the previous activations back to the input. This network receives one word at a time and is trained to generate an output each time using supervised learning with additional 'desired outputs'. Another usage: They can also be trained to represent phrases and sentences. A picture of RNN.
a766c2f7-5dd2-4c0b-8e56-3c6b42c5b4bf	train	future	elementary school	u8	9	group 3	post test	6	11	0	(1,1,0,0,0)	(0,0,1,0,1)	Take five words {Cats, Dogs, bark, meow, eat} Take three sentences, “Dogs bark” “Cats eat” “Dogs eat” How to express the words after the “Dogs”? <please input your answer>	Words Representation. Method: finding out how often the word appears after which words and before which words by going through a huge data set. E.g. Words: {Cats, Dogs, Bark, Meow, Eat}. Phrases: {'Cats meow,' 'Dogs bark,' 'Cats eat,' 'Dogs eat'}. Result:'Cats' is often before 'meow' and 'eat', which can be expressed as (0,0,0,1,1). 'Cats' doesn’t often appear after any words, which can be expressed as (0,0,0,0,0). 'Cat” = (0,0,0,0,0, 0,0,0,1,1). A picture of a word cloud. A picture breaking down the grammar of an English sentence.
46924ad2-d091-4d16-81d5-13e619ffe506	train	future	elementary school	u8	9	group 3	post test	9	22	1	long-short term memory	Long Short-Term Memory	What does LSTM stand for? <please input your answer>	Q&A. Lecture 9.
c9b0d596-3677-4b7d-9038-e528b60c0bca	train	future	elementary school	u8	9	group 3	post test	10	22	0	?	The input, the short-term memory, and the output	Compared to regular RNN, LSTM has better control over its three components. What are they? <please input your answer>	Q&A. Lecture 9.
242c12b0-1b58-4dcf-94f9-361f88314070	test	past	elementary school	u8	9	group 3	post test	5	10	0	with nodes	Assigning different neurons to different words	How are the words represented in an ANN? <please input your answer>	How Should the Words be Represented in an ANN? Question: Why not type the words into a computer as a string of the alphabet for input? Assigning different neurons to different words. Then, add more information relating to each word: Represent a word with a group of words the original word is often used with. E.g. 'Cats' with 'meow' 'walk'. A picture of word cloud. A picture of a word connected to other words that it is related to.
a88cf213-5fef-4686-84fc-dbc142cf1135	train	future	elementary school	u8	9	group 3	post test	8	15	0	create a session then loop	Unfolding	What should we do when we want to train an RNN? <please input your answer>	Training an RNN. Training an RNN by using backpropagation is more complicated than training an ANN with no loops. Unfolding: The loops are removed by duplicating parts of the neural network whenever they represent different parts of the sentence. After unfolding, we can train the RNN the way we train ANNs without loops. A picture illustrating the concept of unfolding.
fe1df6ea-5c94-4123-b8d9-1e6ee0db3617	test	past	elementary school	u8	9	group 3	post test	1	4	1	Speech recognition	Speech recognition	What is the first main component of a virtual assistant? <please input your answer>	How Do Voice-Controlled Personal Assistants Work? AI is behind those responses, tackling the very difficult tasks of understanding your speech, judging how to respond, and acting or answering using a natural-sounding voice. Voice recognition. Linguistic analysis. Conversational control. Database. Web content retrieval. A picture of a personal assistant.
17185d2b-aca7-48c4-b90a-e2f200f1132a	train	past	elementary school	u9	9	group 3	post test	4	6	1	No	No	Is the accuracy of 95% enough for voice recognition? <please input your answer>	Recognition Accuracy. We first need a system to recognize speech when creating a voice-controlled personal assistant. The accuracy of speech recognition is very demanding. 95% is not good. 99% is good. A picture of The Telephone Game to show the importance of speech recongition accuracy.
60263996-e7eb-407b-8875-3e8f51cf629e	train	past	elementary school	u9	9	group 3	post test	3	4	1	Speech generation	Linguistic analysis / Database / Web content retrieval	Please cite a component of voice-controlled assistant that it needs for normal work. <please input your answer>	How Do Voice-Controlled Personal Assistants Work? AI is behind those responses, tackling the very difficult tasks of understanding your speech, judging how to respond, and acting or answering using a natural-sounding voice. Voice recognition. Linguistic analysis. Conversational control. Database. Web content retrieval. A picture of a personal assistant.
8b56ddcc-832e-4a68-a290-202aec7dd09d	test	past	elementary school	u9	9	group 3	post test	2	20	1	Speech generation	Speech generation	What is the last main component of a virtual assistant? <please input your answer>	Voice Synthesis. Voice Synthesis is the final stage of a voice-controlled personal assistant. Speech synthesis is accomplished using an RNN that converts a series of linguistic sounds into a series of spectrum. A picture of chat history of a human with a bot.
73c6667e-4281-4584-87ce-879b18e26a88	test	future	elementary school	u9	9	group 3	post test	7	14	0	?	A loop	What does an RNN have that a simple three-layer neural network doesn’t have? <please input your answer>	Recurrent Neural Network. The network is called a Recurrent Neural Network (RNN) because it has a loop in the connection to feed the previous activations back to the input. This network receives one word at a time and is trained to generate an output each time using supervised learning with additional 'desired outputs'. Another usage: They can also be trained to represent phrases and sentences. A picture of RNN.
